site_name,image_date,image_product,class,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,NDSI,geometry
Gulkana,20210610,Landsat,2,0.76956,0.7563325,0.713295,0.6793325,0.56881,0.24244,0.245685,0.9183625,0.492662715,POINT (-145.49320311611373 63.321597375024986)
Gulkana,20210610,Landsat,2,0.694155,0.677325,0.638385,0.6119025,0.527175,0.246785,0.24904,0.9365125,0.442400895,POINT (-145.50484068028484 63.32395674496383)
Gulkana,20210610,Landsat,2,0.70873,0.689535,0.652025,0.62051,0.5283025,0.2435125,0.2458775,0.926695,0.456164594,POINT (-145.5049215066192 63.32239855497152)
Gulkana,20210610,Landsat,2,0.80729,0.8003875,0.76054,0.7249,0.5993075,0.240515,0.243925,0.923725,0.519476952,POINT (-145.49303278985002 63.31908754953358)
Gulkana,20210610,Landsat,2,0.7672225,0.75372,0.709225,0.6757575,0.5661425,0.24101,0.24431,0.9192975,0.492736007,POINT (-145.4934033743381 63.32065050836777)
Gulkana,20210610,Landsat,2,0.8592375,0.8519775,0.807675,0.7703575,0.6337925,0.2465925,0.2496725,0.9082425,0.532201268,POINT (-145.4890194402791 63.32087526237729)
Gulkana,20210610,Landsat,2,0.8627575,0.852995,0.812515,0.773685,0.6426475,0.2551175,0.25784,0.9097,0.522087422,POINT (-145.4856795395504 63.32131432654638)
Gulkana,20210610,Landsat,2,0.9112675,0.8909175,0.8173,0.7558375,0.5766475,0.2066075,0.216315,0.95645,0.596433272,POINT (-145.40186732040078 63.31287538538252)
Gulkana,20210610,Landsat,2,0.8983425,0.87263,0.8056125,0.740465,0.5627875,0.2039675,0.2138125,0.964975,0.595935934,POINT (-145.405561990117 63.314204691461974)
Gulkana,20210610,Landsat,2,0.8990025,0.8767275,0.8069325,0.747395,0.5780775,0.209935,0.2189825,0.954195,0.58709468,POINT (-145.40100145338465 63.31489926555763)
Gulkana,20210610,Landsat,2,0.97108,0.9563125,0.89265,0.830225,0.635635,0.206745,0.2157925,0.9591175,0.623893141,POINT (-145.402322480244 63.310101248895606)
Gulkana,20210610,Landsat,2,0.9339275,0.90992,0.837375,0.780175,0.61787,0.2270675,0.23562,0.9224325,0.573358824,POINT (-145.38630112682483 63.30822612602303)
Gulkana,20210610,Landsat,2,0.96107,0.94501,0.8734275,0.8200225,0.6568925,0.23782,0.2465375,0.9100575,0.57197654,POINT (-145.38381167929703 63.30962144328282)
Gulkana,20210610,Landsat,2,0.59026,0.5548675,0.5054775,0.467995,0.3906925,0.1967075,0.213015,0.9898625,0.439727422,POINT (-145.40478596300318 63.22659198993453)
Gulkana,20210610,Landsat,2,0.6018925,0.5656475,0.5138925,0.4744025,0.387255,0.1923075,0.2094675,0.98406,0.455373832,POINT (-145.40530425331795 63.22829374484282)
Gulkana,20210610,Landsat,2,0.596475,0.56111,0.511995,0.471955,0.387915,0.192995,0.20955,0.987415,0.452488688,POINT (-145.40919912433756 63.2274302219501)
Gulkana,20210610,Landsat,2,0.5633925,0.53262,0.49016,0.46233,0.399685,0.213455,0.2265175,0.98791,0.39326194,POINT (-145.40976468125 63.231459475202605)
Gulkana,20210610,Landsat,2,0.533335,0.495825,0.45463,0.423005,0.3602775,0.1874675,0.207295,0.98967,0.416077776,POINT (-145.40940282748323 63.233269691933806)
Gulkana,20210610,Landsat,2,0.5888025,0.5579475,0.5135075,0.475145,0.39006,0.191015,0.2093025,0.984555,0.457746204,POINT (-145.40477606888248 63.22994432578545)
Gulkana,20210610,Landsat,2,0.63206,0.61567,0.59334,0.5717525,0.5081725,0.3108325,0.3056075,0.9854075,0.312448675,POINT (-145.41118384175053 63.22950330795722)
Gulkana,20210610,Landsat,2,0.5780775,0.54714,0.4999225,0.46486,0.3883275,0.198,0.2100725,0.99297,0.432601757,POINT (-145.4153268598312 63.22730141406071)
Gulkana,20210610,Landsat,2,0.591305,0.557425,0.5165875,0.481305,0.400015,0.200145,0.21263,0.992365,0.441507117,POINT (-145.4170098773079 63.2285033651937)
Gulkana,20210610,Landsat,2,0.5912775,0.56672,0.535645,0.5050375,0.422785,0.2009425,0.2117775,0.9949775,0.454396117,POINT (-145.42082915836707 63.22901909823086)
Gulkana,20210610,Landsat,2,0.60511,0.583495,0.558525,0.5225275,0.4378,0.209165,0.21362,1.00639,0.455079524,POINT (-145.42448940158565 63.227639830681944)
Gulkana,20210610,Landsat,2,0.597795,0.5760425,0.5587175,0.519035,0.438625,0.2057825,0.21318,0.9987725,0.461654676,POINT (-145.42390283794688 63.22877710275616)
Gulkana,20210610,Landsat,4,0.2310825,0.2309725,0.2718375,0.2737625,0.29447,0.3467475,0.335885,1.116115,-0.12109896,POINT (-145.43037896241958 63.25556177132825)
Gulkana,20210610,Landsat,4,0.2023175,0.20559,0.2571525,0.26477,0.2891075,0.3845875,0.3719375,1.1264,-0.198577305,POINT (-145.43313742812182 63.25551454170888)
Gulkana,20210610,Landsat,4,0.12331,0.1176725,0.1760275,0.19052,0.2354825,0.30954,0.3110525,1.079375,-0.274961772,POINT (-145.425501497036 63.25182106238817)
Gulkana,20210610,Landsat,4,0.2404325,0.2394425,0.29865,0.2981825,0.3180925,0.29249,0.2974675,1.087845,0.010420543,POINT (-145.42780020272332 63.250721012528544)
Gulkana,20210610,Landsat,4,0.1500675,0.14289,0.19349,0.204985,0.2453275,0.2990625,0.3077525,1.0860025,-0.214337558,POINT (-145.43102637412935 63.24998043323185)
Gulkana,20210610,Landsat,4,0.150425,0.14421,0.1888425,0.20207,0.2420275,0.3053875,0.3047275,1.087405,-0.235811262,POINT (-145.43470363665116 63.24885665529756)
Gulkana,20210610,Landsat,4,0.1319175,0.12738,0.1770175,0.1921975,0.23837,0.3015925,0.30371,1.091805,-0.260284992,POINT (-145.43707522692011 63.24799011443598)
Gulkana,20210610,Landsat,4,0.099,0.0909975,0.1815275,0.1570525,0.201905,0.269115,0.270875,1.084545,-0.194361384,POINT (-145.44073945454696 63.24709889376165)
Gulkana,20210610,Landsat,4,0.2018775,0.201575,0.246345,0.25487,0.283855,0.3139675,0.3142975,1.0907875,-0.120687117,POINT (-145.43874384201231 63.24897864757902)
Gulkana,20210610,Landsat,4,0.1192675,0.114345,0.1968725,0.181775,0.2293225,0.307175,0.3102825,1.0868,-0.218833542,POINT (-145.43500587138786 63.24804499332535)
Gulkana,20210610,Landsat,4,0.3016475,0.28655,0.34749,0.344685,0.33352,0.3156175,0.31361,1.0875425,0.048065359,POINT (-145.4339228026625 63.25055565479797)
Gulkana,20210610,Landsat,4,0.1490225,0.1453925,0.192775,0.2064425,0.247005,0.30448,0.308275,1.08856,-0.224643292,POINT (-145.43220396084598 63.248906760894)
Gulkana,20210610,Landsat,4,0.1481425,0.1496825,0.2720025,0.244695,0.295955,0.3526875,0.34793,1.10902,-0.129160063,POINT (-145.4255690837089 63.25057992445801)
Gulkana,20210610,Landsat,4,0.2099075,0.2029225,0.2534125,0.2590775,0.28017,0.295075,0.303985,1.06942,-0.075958887,POINT (-145.42603000960128 63.25318521932533)
Gulkana,20210610,Landsat,4,0.149105,0.14476,0.193655,0.2047375,0.2446125,0.307505,0.308165,1.077065,-0.227172959,POINT (-145.43013606851667 63.252105104583315)
Gulkana,20210610,Landsat,4,0.21846,0.2368025,0.3151775,0.3487275,0.384065,0.4824325,0.46475,1.1528,-0.209695214,POINT (-145.46666187458584 63.25832451222239)
Gulkana,20210610,Landsat,4,0.266915,0.293535,0.402215,0.45309,0.4817175,0.552805,0.5137,1.1773575,-0.157682562,POINT (-145.46396708308106 63.257170017706024)
Gulkana,20210610,Landsat,4,0.225555,0.2442,0.351395,0.3992725,0.4401925,0.492635,0.4564175,1.1822525,-0.167340023,POINT (-145.46652092423707 63.25611091278433)
Gulkana,20210610,Landsat,4,0.2397175,0.2705725,0.3749625,0.4363975,0.4609825,0.5455725,0.53328,1.1753225,-0.185337874,POINT (-145.4695314527776 63.256182118113436)
Gulkana,20210610,Landsat,4,0.2560525,0.2820125,0.346995,0.3390475,0.3594525,0.42361,0.4312825,1.18822,-0.099421883,POINT (-145.4676339943359 63.254609368967856)
Gulkana,20210610,Landsat,4,0.274395,0.3127025,0.386815,0.38676,0.405625,0.4967875,0.49885,1.199825,-0.124459245,POINT (-145.47081660824256 63.253052447222785)
Gulkana,20210610,Landsat,4,0.2728825,0.2998325,0.351835,0.35299,0.40205,0.437965,0.4305125,1.1928125,-0.109052925,POINT (-145.47183712546982 63.251666303599386)
Gulkana,20210610,Landsat,4,0.2674375,0.2993375,0.37202,0.38313,0.3859625,0.49291,0.476905,1.174855,-0.139768536,POINT (-145.47171616339972 63.253954701163174)
Gulkana,20210610,Landsat,4,0.2276175,0.245905,0.3046175,0.305855,0.4014725,0.476905,0.4101625,1.1835175,-0.220451107,POINT (-145.45439392117137 63.254194571265394)
Gulkana,20210610,Landsat,4,0.256025,0.26631,0.3152325,0.3090725,0.3949,0.4756125,0.415195,1.19163,-0.202795744,POINT (-145.4524704288228 63.253125841227885)
Gulkana,20210610,Landsat,4,0.2819575,0.2915825,0.34474,0.3405875,0.343695,0.3864575,0.3826075,1.1759275,-0.057053669,POINT (-145.45108422321647 63.25167484496767)
Gulkana,20210610,Landsat,4,0.265815,0.2726625,0.3228225,0.3274425,0.353815,0.4030675,0.399465,1.1674025,-0.110547053,POINT (-145.44951356600492 63.25045467667182)
Gulkana,20210610,Landsat,4,0.2692525,0.275385,0.3189725,0.3212825,0.35244,0.4108775,0.404305,1.16017,-0.125923135,POINT (-145.44702627332506 63.250272326268316)
Gulkana,20210610,Landsat,4,0.19162,0.189585,0.2712875,0.25487,0.29557,0.3560975,0.348865,1.1377025,-0.135180153,POINT (-145.44435855595745 63.25024319522241)
Gulkana,20210610,Landsat,4,0.3213925,0.31196,0.361075,0.3584075,0.35101,0.34133,0.334455,1.124475,0.028110563,POINT (-145.44142431662985 63.250366331007726)
Gulkana,20210610,Landsat,4,0.2705175,0.2841575,0.347105,0.3573075,0.3751,0.4306775,0.412775,1.145815,-0.107449705,POINT (-145.43924614396045 63.25402929655647)
Gulkana,20210610,Landsat,4,0.188705,0.19283,0.24343,0.2562725,0.29172,0.3556025,0.3476825,1.153405,-0.187256117,POINT (-145.44236582045076 63.25526653703637)
Gulkana,20210610,Landsat,4,0.1898325,0.1906025,0.2421925,0.25245,0.282095,0.34529,0.3404225,1.1594275,-0.175490334,POINT (-145.44552956470088 63.25568920571969)
Gulkana,20210610,Landsat,4,0.216755,0.217305,0.2702975,0.277585,0.309265,0.35277,0.34617,1.166825,-0.132365273,POINT (-145.44805479449622 63.255173436263206)
Gulkana,20210610,Landsat,4,0.206965,0.2102925,0.2600125,0.270545,0.302775,0.3635225,0.355685,1.156705,-0.166005116,POINT (-145.44360839117155 63.25458157088854)
Gulkana,20210610,Landsat,4,0.2827825,0.2936175,0.35123,0.3691325,0.4060925,0.45529,0.4226475,1.174745,-0.129023459,POINT (-145.4490134711932 63.25817214939963)
Gulkana,20210610,Landsat,4,0.3062125,0.3233725,0.3830475,0.39688,0.41976,0.4423375,0.425755,1.1816475,-0.071833145,POINT (-145.44984385436362 63.26035447579147)
Gulkana,20210610,Landsat,4,0.30129,0.3202925,0.383185,0.393965,0.4097775,0.4785825,0.4616975,1.193995,-0.110699812,POINT (-145.4499062606924 63.259190896910596)
Gulkana,20210610,Landsat,4,0.189365,0.2501675,0.3554375,0.372185,0.504625,0.4890325,0.414205,1.1513975,-0.158199818,POINT (-145.40241226861485 63.24267648312232)
Gulkana,20210610,Landsat,4,0.29447,0.3157275,0.3649525,0.38379,0.457985,0.45243,0.407825,1.156815,-0.107021499,POINT (-145.40370314274315 63.244243337210285)
Gulkana,20210610,Landsat,4,0.1654675,0.20779,0.3537325,0.3771075,0.4020225,0.4634575,0.43219,1.1538175,-0.1342711,POINT (-145.4028495716159 63.245669701013405)
Gulkana,20210610,Landsat,4,0.176715,0.186615,0.3188625,0.3768325,0.5099325,0.58179,0.4822125,1.152855,-0.291930017,POINT (-145.4001458597692 63.2462990902522)
Gulkana,20210610,Landsat,4,0.2651275,0.2905375,0.343255,0.34826,0.4128025,0.429605,0.3920675,1.1590425,-0.111727868,POINT (-145.4081834157348 63.24417709332721)
Gulkana,20210610,Landsat,4,0.2091375,0.2614975,0.354695,0.3549975,0.37675,0.4073575,0.396385,1.1689975,-0.069106131,POINT (-145.4091411750789 63.24554612271533)
Gulkana,20210610,Landsat,4,0.3375625,0.3588475,0.4289175,0.4437675,0.4614225,0.467335,0.453805,1.1186175,-0.042864595,POINT (-145.4079869954402 63.24774533748223)
Gulkana,20210610,Landsat,4,0.1870275,0.1942875,0.2743125,0.2721675,0.3477375,0.3377,0.32857,1.10187,-0.103572231,POINT (-145.41987205237646 63.24768373755324)
Gulkana,20210610,Landsat,4,0.1238875,0.137995,0.269005,0.2713975,0.4590025,0.4924975,0.3974025,1.158465,-0.293488859,POINT (-145.42150845178344 63.24451955815268)
Gulkana,20210610,Landsat,4,0.097405,0.1247675,0.2332275,0.23507,0.3794725,0.393745,0.33264,1.1187825,-0.256020001,POINT (-145.42725354568591 63.24652361037639)
Gulkana,20210610,Landsat,4,0.2450525,0.2762375,0.34463,0.3483975,0.4387075,0.4678025,0.40645,1.132725,-0.151609518,POINT (-145.4285817686949 63.24743088667878)
Gulkana,20210610,Landsat,4,0.1227875,0.115555,0.1637075,0.180895,0.2394975,0.3252425,0.3179825,1.0673025,-0.330371204,POINT (-145.421071455184 63.25410052903015)
Gulkana,20210610,Landsat,4,0.158895,0.1548525,0.1962675,0.208615,0.2502775,0.3229875,0.32461,1.058365,-0.244041945,POINT (-145.41896981752174 63.25473695517212)
Gulkana,20210610,Landsat,4,0.182985,0.1772375,0.2211825,0.2300925,0.26455,0.32604,0.32692,1.0587225,-0.191617669,POINT (-145.41795939655591 63.255889999015416)
Gulkana,20210610,Landsat,4,0.20625,0.1979175,0.2323475,0.2391675,0.2661725,0.3037925,0.3136375,1.0624625,-0.133258104,POINT (-145.4171880033181 63.25739497481642)
Gulkana,20210610,Landsat,4,0.2316875,0.2248125,0.2537975,0.2575375,0.2843775,0.3207875,0.3278825,1.0483,-0.116588494,POINT (-145.41568432966 63.25811561975794)
Gulkana,20210610,Landsat,4,0.2764025,0.2777225,0.3113275,0.31251,0.3278275,0.3184775,0.32296,1.0526725,-0.01135272,POINT (-145.419167740846 63.25741697207767)
Gulkana,20210610,Landsat,4,0.1869725,0.1843325,0.22198,0.23188,0.2671625,0.324885,0.329285,1.067495,-0.188172584,POINT (-145.4209697676214 63.25596223087671)
Gulkana,20210610,Landsat,4,0.3227675,0.3228225,0.36751,0.3842025,0.386265,0.34067,0.32912,1.1022,0.037899969,POINT (-145.3764792786022 63.25072702820765)
Gulkana,20210610,Landsat,4,0.2951025,0.293865,0.34672,0.366685,0.372955,0.3508725,0.3377,1.09901,-0.005952616,POINT (-145.3776405082871 63.25151645798574)
Gulkana,20210610,Landsat,4,0.4303475,0.428175,0.4481675,0.4467925,0.4285325,0.3277725,0.321255,1.074645,0.155160193,POINT (-145.36967732634233 63.24766094432962)
Gulkana,20210610,Landsat,4,0.3509,0.3482875,0.3736425,0.37554,0.3724325,0.3326125,0.3211725,1.0907875,0.058095164,POINT (-145.37276964066547 63.246260380224705)
Gulkana,20210610,Landsat,4,0.2925175,0.28666,0.3084675,0.3125375,0.3309625,0.2941675,0.28633,1.10154,0.023729123,POINT (-145.37523979011038 63.24520193517765)
Gulkana,20210610,Landsat,4,0.27401,0.2649625,0.301015,0.30723,0.339735,0.309595,0.29689,1.1071225,-0.014051522,POINT (-145.3806327597885 63.24421554691267)
Gulkana,20210610,Landsat,4,0.26466,0.2665025,0.31625,0.3327775,0.379885,0.3867875,0.385165,1.10572,-0.100332486,POINT (-145.38439509001716 63.243132835379065)
Gulkana,20210610,Landsat,4,0.22319,0.22484,0.2955975,0.2903725,0.3376175,0.33077,0.3237575,1.13564,-0.056153137,POINT (-145.38961098879616 63.242221720798575)
Gulkana,20210610,Landsat,4,0.266695,0.2755775,0.3210625,0.2863575,0.31427,0.38126,0.3816725,1.164845,-0.085712048,POINT (-145.39467388085058 63.24095940780358)
Gulkana,20210610,Landsat,4,0.2116675,0.2178825,0.328405,0.32131,0.413655,0.4267725,0.3839825,1.165835,-0.130257456,POINT (-145.4004354675787 63.2410630979642)
Gulkana,20210610,Landsat,4,0.27412,0.2968625,0.3591775,0.35145,0.40359,0.4253975,0.3995475,1.173535,-0.084402383,POINT (-145.40515836315737 63.241271344801156)
Gulkana,20210610,Landsat,4,0.2605625,0.2722775,0.3169925,0.29777,0.365805,0.4296875,0.3945975,1.17766,-0.150928108,POINT (-145.41102951987705 63.24094893258399)
Gulkana,20210610,Landsat,4,0.282315,0.2943325,0.3322825,0.3177625,0.39039,0.43703,0.3967425,1.1692725,-0.136157283,POINT (-145.41446207223441 63.241142456116435)
Gulkana,20210610,Landsat,4,0.3145175,0.2990075,0.2834975,0.282975,0.2797575,0.194645,0.2170575,1.037465,0.185828493,POINT (-145.41306040967544 63.23844900263061)
Gulkana,20210610,Landsat,4,0.144595,0.131505,0.169675,0.18337,0.22165,0.231275,0.2375725,1.071675,-0.153635117,POINT (-145.40261361668254 63.239030675677384)
Gulkana,20210610,Landsat,4,0.234685,0.2375175,0.27852,0.2911425,0.3371775,0.31108,0.29304,1.11826,-0.055223881,POINT (-145.39861375197435 63.239761902816944)
Gulkana,20210610,Landsat,4,0.1965425,0.205425,0.2447225,0.2712875,0.3310725,0.3568125,0.33704,1.1400675,-0.186339947,POINT (-145.41005050233943 63.2399677685627)
Gulkana,20210610,Landsat,4,0.2399375,0.253275,0.2963675,0.2787125,0.2919125,0.318285,0.31207,1.09626,-0.03565836,POINT (-145.4418535072374 63.245597552526725)
Gulkana,20210610,Landsat,4,0.107085,0.0994125,0.1550175,0.1684375,0.2218425,0.284295,0.2829475,1.09571,-0.2942723,POINT (-145.4438700262225 63.244921057856814)
Gulkana,20210610,Landsat,4,0.065725,0.0523325,0.1048025,0.1232825,0.18018,0.2407625,0.2431275,1.0894125,-0.393442623,POINT (-145.44639850931404 63.24432774259287)
Gulkana,20210610,Landsat,4,0.0462,0.032505,0.0885225,0.1078825,0.164835,0.2343275,0.23991,1.075525,-0.451618399,POINT (-145.44877145880326 63.24342221831167)
Gulkana,20210610,Landsat,4,0.0835175,0.0735625,0.1804275,0.1609025,0.225775,0.26147,0.259325,1.102145,-0.183396602,POINT (-145.4512552140535 63.24205215726304)
Gulkana,20210610,Landsat,4,0.1898875,0.2292125,0.30228,0.29447,0.32131,0.357225,0.3410825,1.11903,-0.083312484,POINT (-145.45346198887904 63.24102832260962)
Gulkana,20210610,Landsat,4,0.1310375,0.1354375,0.2264625,0.214115,0.293205,0.3893725,0.3728725,1.1188925,-0.264535143,POINT (-145.45531415060483 63.24019464920706)
Gulkana,20210610,Landsat,4,0.119185,0.11858,0.2322925,0.215545,0.2657325,0.3195775,0.31449,1.103465,-0.158162248,POINT (-145.45325052634516 63.24176338901606)
Gulkana,20210610,Landsat,4,0.1286175,0.1574375,0.23045,0.219175,0.2453825,0.284295,0.27621,1.12222,-0.104605193,POINT (-145.45078888395724 63.24111567274167)
Gulkana,20210610,Landsat,4,0.11319,0.099605,0.1375825,0.1552925,0.2005025,0.235235,0.2409,1.07239,-0.261931106,POINT (-145.44784658178375 63.24461520416037)
Gulkana,20210610,Landsat,4,0.2301475,0.2377925,0.2596275,0.266035,0.2887775,0.2805825,0.28039,1.095875,-0.03879047,POINT (-145.4501405300298 63.24518352570333)
Gulkana,20210610,Landsat,4,0.2225575,0.232155,0.334125,0.32153,0.38181,0.43131,0.39809,1.1708675,-0.126967019,POINT (-145.4531860272949 63.249407991569086)
Gulkana,20210610,Landsat,4,0.26796,0.2823975,0.333025,0.3365725,0.3730925,0.450945,0.442255,1.1534875,-0.150413919,POINT (-145.45310521778475 63.24769953348143)
Gulkana,20210610,Landsat,4,0.25322,0.2623225,0.31493,0.3212825,0.346005,0.4165425,0.4069725,1.1566775,-0.138914997,POINT (-145.45504800951454 63.24678922848804)
Gulkana,20210610,Landsat,4,0.231825,0.251515,0.305305,0.2764575,0.32626,0.403645,0.38335,1.1505725,-0.13871218,POINT (-145.4579330141008 63.24596672705776)
Gulkana,20210610,Landsat,4,0.054725,0.04433,0.1661825,0.14487,0.2147475,0.2662825,0.2562725,1.142405,-0.231463818,POINT (-145.46208842697692 63.24391602828347)
Gulkana,20210610,Landsat,4,0.140855,0.13816,0.1890625,0.2013275,0.23859,0.303545,0.298375,1.133715,-0.23240105,POINT (-145.45955203470015 63.24466476820318)
Gulkana,20210610,Landsat,4,0.18359,0.202125,0.3905275,0.4420075,0.454465,0.5651525,0.4706075,1.17634,-0.182723297,POINT (-145.4696750195764 63.2550970257659)
Gulkana,20210610,Landsat,4,0.2609475,0.27335,0.31977,0.3125375,0.4235,0.46794,0.4068075,1.189265,-0.18810222,POINT (-145.45438145614773 63.25120617384037)
Gulkana,20210610,Landsat,4,0.09999,0.0921525,0.144595,0.15972,0.21197,0.287595,0.2962025,1.0815475,-0.330872996,POINT (-145.42359550722426 63.25203282047779)
Gulkana,20210610,Landsat,4,0.2357575,0.2382875,0.28523,0.2894375,0.3246375,0.3748525,0.3609925,1.12002,-0.135774695,POINT (-145.4323124805904 63.254845709382806)
Gulkana,20210610,Landsat,4,0.2111725,0.2124925,0.263065,0.2687025,0.2932325,0.3733675,0.3585175,1.115235,-0.173313745,POINT (-145.4314684167977 63.256117103117234)
Gulkana,20210610,Landsat,4,0.24079,0.24211,0.3090175,0.313115,0.32912,0.3868425,0.374935,1.1345675,-0.111840025,POINT (-145.4371931333343 63.253773919676235)
Gulkana,20210610,Landsat,4,0.188485,0.1915375,0.25399,0.268125,0.2911425,0.376035,0.36498,1.1455125,-0.193714535,POINT (-145.43765712483514 63.25474923222323)
Gulkana,20210610,Landsat,4,0.1753125,0.171105,0.229405,0.24002,0.2699125,0.3450425,0.342595,1.1603075,-0.201302121,POINT (-145.4436339037261 63.255707302217175)
Gulkana,20210610,Landsat,4,0.3140775,0.3360775,0.4075775,0.43912,0.45298,0.5324,0.5045425,1.139435,-0.132793072,POINT (-145.4513463854844 63.26763419244598)
Gulkana,20210610,Landsat,4,0.2132625,0.2297075,0.28391,0.3184225,0.3808475,0.52624,0.50006,1.1350075,-0.299117447,POINT (-145.4490935043904 63.267585484594264)
Gulkana,20210610,Landsat,4,0.25542,0.27159,0.348865,0.370315,0.41382,0.55814,0.526295,1.1350075,-0.230731914,POINT (-145.446518607346 63.26753322848004)
Gulkana,20210610,Landsat,4,0.2587475,0.2676575,0.32824,0.346995,0.3622575,0.4459675,0.41558,1.12871,-0.152061947,POINT (-145.44385070206502 63.26721382446208)
Gulkana,20210610,Landsat,4,0.2567125,0.2709025,0.35112,0.37686,0.4128025,0.50281,0.4698375,1.144605,-0.177637511,POINT (-145.4419081540364 63.26738609947896)
