,geometry,Class,B2,B3,B4,B5,B6,B8,B11,B12,NDSI,image_date,site_name
8408,POINT (-113.75854840511562 48.62491696067237),3,0.2466,0.3162,0.3154,0.302,0.3037,0.2644,0.2252,0.1816,0.1680827484299962,20210730,Sperry
8409,POINT (-113.75846612148264 48.625267497814114),3,0.2466,0.2842,0.2896,0.2708,0.277,0.2376,0.1976,0.168,0.1797426317974263,20210730,Sperry
8410,POINT (-113.75833927482448 48.625438396809265),3,0.1935,0.2078,0.2262,0.2196,0.2307,0.1997,0.1691,0.1312,0.1026797559034226,20210730,Sperry
8411,POINT (-113.75808079712527 48.62528332513384),3,0.2466,0.2402,0.2442,0.2248,0.2262,0.1945,0.1711,0.1466,0.1680038901045465,20210730,Sperry
8412,POINT (-113.75809920527831 48.624970917301496),3,0.2466,0.3032,0.3054,0.2906,0.2859,0.2458,0.2077,0.177,0.1869250342532785,20210730,Sperry
8413,POINT (-113.75808237763927 48.62470598147953),3,0.2681,0.3284,0.331,0.301,0.2982,0.2604,0.2189,0.188,0.2000730860588343,20210730,Sperry
8414,POINT (-113.75788755453078 48.62448912174533),3,0.2404,0.2486,0.2478,0.2354,0.2492,0.2158,0.1804,0.1462,0.1589743589743589,20210730,Sperry
8415,POINT (-113.75781389666604 48.624252820514805),3,0.2404,0.2566,0.2656,0.2464,0.2526,0.214,0.1821,0.1494,0.1698199224982903,20210730,Sperry
8416,POINT (-113.75762612305874 48.62402646682015),3,0.258,0.2808,0.278,0.2608,0.264,0.2309,0.1943,0.1562,0.1820669332772048,20210730,Sperry
8417,POINT (-113.75721739470488 48.62383417314358),3,0.258,0.2576,0.2706,0.253,0.25,0.2178,0.1892,0.1588,0.1530886302596239,20210730,Sperry
8418,POINT (-113.7569575645452 48.62353714051),3,0.2554,0.2624,0.27,0.2574,0.2663,0.2483,0.2123,0.1858,0.1055403412681694,20210730,Sperry
8419,POINT (-113.75689823260615 48.62330551210641),3,0.2554,0.2496,0.2584,0.2648,0.2746,0.2598,0.2322,0.2076,0.0361145703611457,20210730,Sperry
8420,POINT (-113.75817305442912 48.62374494855099),3,0.2683,0.3138,0.3156,0.2962,0.2985,0.2663,0.2251,0.193,0.1645945444423826,20210730,Sperry
8421,POINT (-113.75700006486792 48.622760876065996),3,0.2511,0.2536,0.258,0.2512,0.2575,0.2293,0.2088,0.182,0.0968858131487888,20210730,Sperry
8422,POINT (-113.75645223409516 48.622947747569164),3,0.2511,0.2802,0.2868,0.2798,0.2891,0.2434,0.2268,0.1992,0.1053254437869822,20210730,Sperry
8423,POINT (-113.75650542616523 48.62328351017222),3,0.2554,0.2592,0.264,0.2692,0.2703,0.2501,0.2112,0.1962,0.1020408163265305,20210730,Sperry
8424,POINT (-113.75662294959263 48.623628466085705),3,0.2554,0.2852,0.2814,0.2764,0.2786,0.252,0.2178,0.194,0.1339960238568588,20210730,Sperry
8425,POINT (-113.75692574131038 48.62393951461199),3,0.2456,0.2612,0.269,0.2566,0.2571,0.2251,0.1916,0.1644,0.1537102473498233,20210730,Sperry
8426,POINT (-113.75733492379241 48.62417913000806),3,0.258,0.269,0.2728,0.2488,0.2598,0.222,0.1881,0.1492,0.1769853423758478,20210730,Sperry
8427,POINT (-113.75753815548657 48.6245284574098),3,0.2404,0.2692,0.264,0.2518,0.2506,0.2162,0.1818,0.159,0.1937915742793791,20210730,Sperry
8428,POINT (-113.75760590234903 48.624892554811765),3,0.2136,0.236,0.2448,0.2314,0.2387,0.2072,0.1765,0.1478,0.1442424242424242,20210730,Sperry
8429,POINT (-113.75760272257472 48.62530427506672),3,0.2136,0.21,0.2208,0.1996,0.2088,0.1856,0.1548,0.1246,0.1513157894736842,20210730,Sperry
8430,POINT (-113.7578548336363 48.62553982324312),3,0.1935,0.1838,0.1964,0.1866,0.2008,0.1804,0.154,0.1288,0.088217880402605,20210730,Sperry
8431,POINT (-113.75726263645947 48.62557071779352),3,0.1832,0.1714,0.1798,0.1652,0.1662,0.1462,0.1258,0.108,0.1534320323014804,20210730,Sperry
8432,POINT (-113.7571148693376 48.62579375752345),3,0.1832,0.1864,0.197,0.1876,0.1745,0.1548,0.1327,0.1202,0.1682858038232528,20210730,Sperry
8433,POINT (-113.75677773944602 48.62562481772815),3,0.1714,0.1916,0.1954,0.188,0.1833,0.1605,0.1387,0.1162,0.1601574326369967,20210730,Sperry
8434,POINT (-113.75639764741493 48.62544186158097),3,0.1714,0.1738,0.1888,0.1832,0.1957,0.1755,0.1534,0.1264,0.0623471882640586,20210730,Sperry
8435,POINT (-113.75604529538175 48.62517360769578),3,0.184,0.1938,0.204,0.1924,0.2058,0.1847,0.1577,0.1296,0.1027027027027026,20210730,Sperry
8436,POINT (-113.75581365970869 48.62483859446326),3,0.184,0.201,0.2066,0.1994,0.2163,0.2015,0.167,0.1402,0.0923913043478261,20210730,Sperry
8437,POINT (-113.75568272864807 48.624583605558406),3,0.2143,0.234,0.2396,0.2288,0.2261,0.1917,0.1717,0.1556,0.1535617451318709,20210730,Sperry
8438,POINT (-113.75547928661847 48.62421061680208),3,0.2143,0.21,0.2084,0.1936,0.1994,0.1886,0.1556,0.1212,0.1487964989059081,20210730,Sperry
8439,POINT (-113.75542061575221 48.62479292571462),3,0.184,0.2036,0.206,0.201,0.2162,0.1909,0.1555,0.1286,0.1339459760512392,20210730,Sperry
8440,POINT (-113.75536177299601 48.62386566028831),3,0.2247,0.2576,0.2636,0.2686,0.2875,0.2623,0.2222,0.211,0.0737807419758232,20210730,Sperry
8441,POINT (-113.75530063747628 48.6234447518922),3,0.242,0.2562,0.2722,0.258,0.2528,0.2366,0.1889,0.1788,0.1512019770838013,20210730,Sperry
8442,POINT (-113.75503422942253 48.62320453129205),3,0.242,0.2584,0.2632,0.258,0.2654,0.2358,0.2131,0.183,0.0960763520678685,20210730,Sperry
8443,POINT (-113.7550446987923 48.622806983729895),3,0.2524,0.2626,0.2688,0.2658,0.2589,0.2398,0.2099,0.181,0.1115343915343915,20210730,Sperry
8444,POINT (-113.75488513276422 48.62254265334405),3,0.2524,0.2988,0.3022,0.306,0.3011,0.2762,0.2477,0.2254,0.0935041171088746,20210730,Sperry
8445,POINT (-113.75508199390484 48.62222950090647),3,0.2823,0.2966,0.3118,0.3174,0.3348,0.305,0.2853,0.2474,0.0194191441828492,20210730,Sperry
8446,POINT (-113.7554445583721 48.622076543307344),3,0.2823,0.3028,0.3226,0.315,0.3567,0.3376,0.3091,0.2468,-0.0102957999673148,20210730,Sperry
8447,POINT (-113.75542636792414 48.62241260492674),3,0.2823,0.2864,0.3112,0.2976,0.2997,0.2764,0.2467,0.2142,0.0744700806602888,20210730,Sperry
8448,POINT (-113.75557229738189 48.62274324301365),3,0.2713,0.2492,0.2548,0.2404,0.2722,0.2328,0.2234,0.1726,0.0545916208209903,20210730,Sperry
8449,POINT (-113.75543158497719 48.62295678455311),3,0.2524,0.2088,0.2116,0.215,0.2735,0.2482,0.2355,0.17,-0.0600945307224847,20210730,Sperry
8450,POINT (-113.75590211817524 48.623640971052744),3,0.2638,0.275,0.283,0.2832,0.2795,0.2444,0.2138,0.201,0.1252045826513912,20210730,Sperry
8451,POINT (-113.75620831868278 48.623563964668904),3,0.2638,0.27,0.2712,0.2642,0.2772,0.2495,0.2084,0.165,0.1287625418060201,20210730,Sperry
8452,POINT (-113.75595462409049 48.623905753658455),3,0.2335,0.2654,0.2676,0.2662,0.2825,0.2671,0.2336,0.2094,0.0637274549098196,20210730,Sperry
8453,POINT (-113.75608669072622 48.624279042385254),3,0.2143,0.2396,0.2482,0.244,0.2618,0.259,0.2009,0.166,0.0878547105561861,20210730,Sperry
8454,POINT (-113.75614010424046 48.62463846642236),3,0.2143,0.2008,0.2106,0.2112,0.2266,0.1955,0.1801,0.149,0.0543449724337096,20210730,Sperry
8455,POINT (-113.7563860637692 48.62497815085174),3,0.2021,0.2236,0.2306,0.2216,0.2229,0.2021,0.1684,0.146,0.1408163265306122,20210730,Sperry
8456,POINT (-113.75665930788749 48.62518521779942),3,0.2021,0.2436,0.2468,0.2302,0.2274,0.2007,0.1714,0.1444,0.1739759036144578,20210730,Sperry
8457,POINT (-113.75699643446958 48.62535415710626),3,0.1714,0.2176,0.2178,0.207,0.2021,0.1779,0.1505,0.134,0.1822874218962238,20210730,Sperry
8458,POINT (-113.7571944392483 48.62515929914192),3,0.2136,0.2148,0.2234,0.2048,0.1994,0.176,0.1542,0.125,0.1642276422764227,20210730,Sperry
8459,POINT (-113.75718466466374 48.62488486972235),3,0.2136,0.2128,0.2186,0.2046,0.2033,0.1774,0.1524,0.127,0.1653888280394304,20210730,Sperry
8460,POINT (-113.75713192493969 48.62459642523637),3,0.2404,0.2416,0.2522,0.2374,0.2396,0.2097,0.1774,0.1504,0.1532219570405728,20210730,Sperry
8461,POINT (-113.7569146026248 48.62426608591569),3,0.2304,0.271,0.2784,0.2536,0.2488,0.2149,0.1794,0.1524,0.2033747779751332,20210730,Sperry
8462,POINT (-113.75644745620492 48.62393680126626),3,0.2456,0.273,0.282,0.27,0.273,0.2507,0.2114,0.1882,0.1271676300578035,20210730,Sperry
8463,POINT (-113.75640767138133 48.62425402821836),3,0.2304,0.2632,0.2768,0.2688,0.2576,0.2216,0.1929,0.1714,0.1541328655996492,20210730,Sperry
8464,POINT (-113.7565176922914 48.624561159275885),3,0.2304,0.2588,0.2728,0.261,0.2442,0.22,0.184,0.1656,0.1689250225835591,20210730,Sperry
8465,POINT (-113.75671296188463 48.62482534107847),3,0.2021,0.228,0.2366,0.226,0.2176,0.1932,0.1634,0.1462,0.1650485436893204,20210730,Sperry
8466,POINT (-113.75690095897261 48.62507535705506),3,0.2021,0.207,0.2162,0.204,0.2191,0.1949,0.1624,0.1282,0.120736329182458,20210730,Sperry
8467,POINT (-113.75588952425821 48.621768301767155),3,0.3316,0.3208,0.333,0.3288,0.3353,0.3225,0.2779,0.2642,0.0716552530482712,20210730,Sperry
8468,POINT (-113.7563487261683 48.62203241978184),3,0.2719,0.31,0.3282,0.313,0.3266,0.2922,0.2626,0.2192,0.0827803003842123,20210730,Sperry
8469,POINT (-113.75671075965883 48.62226483725787),3,0.2597,0.2818,0.294,0.2894,0.2507,0.2286,0.1947,0.2012,0.1827911857292759,20210730,Sperry
8470,POINT (-113.7560680038456 48.622340948158055),3,0.2719,0.2912,0.3006,0.2972,0.3094,0.2854,0.2522,0.23,0.0717703349282297,20210730,Sperry
8471,POINT (-113.75634101611877 48.62267007451665),3,0.2511,0.2846,0.2896,0.2842,0.2934,0.2669,0.2243,0.1974,0.1184908626449204,20210730,Sperry
8472,POINT (-113.75573725972887 48.622484547008085),3,0.2719,0.2394,0.2456,0.2416,0.2573,0.2452,0.2139,0.1802,0.0562541363335539,20210730,Sperry
8473,POINT (-113.75721909418948 48.62188194712604),3,0.297,0.2436,0.2566,0.2508,0.2772,0.2582,0.2256,0.1748,0.0383631713554987,20210730,Sperry
8474,POINT (-113.7572924816137 48.62231742264296),3,0.2716,0.304,0.3186,0.2984,0.2939,0.2756,0.2323,0.2106,0.1336938280812977,20210730,Sperry
8475,POINT (-113.75746766576627 48.622546042396834),3,0.2716,0.269,0.2784,0.2654,0.2748,0.2461,0.2128,0.177,0.1166459111664591,20210730,Sperry
8476,POINT (-113.75774531059731 48.62263661107616),3,0.2656,0.2586,0.2736,0.2662,0.2799,0.273,0.2211,0.1798,0.0781738586616635,20210730,Sperry
8477,POINT (-113.75820981548723 48.62273097410933),3,0.2996,0.3598,0.3854,0.4112,0.3618,0.3275,0.3158,0.3596,0.0651272942569567,20210730,Sperry
8478,POINT (-113.75875894750209 48.62299011750407),3,0.2996,0.3012,0.2908,0.2836,0.3182,0.2931,0.2709,0.2092,0.0529627687467226,20210730,Sperry
8479,POINT (-113.7592071374678 48.62282765911934),3,0.2739,0.3404,0.3522,0.3394,0.348,0.3139,0.2698,0.2296,0.1156997705670272,20210730,Sperry
8480,POINT (-113.75938872053055 48.62300120350368),3,0.2739,0.3542,0.367,0.3448,0.3422,0.3026,0.2732,0.226,0.1291042397194772,20210730,Sperry
8481,POINT (-113.75962011514778 48.623316741818954),3,0.2487,0.3076,0.3132,0.2888,0.3031,0.2705,0.2245,0.1886,0.1561736515692538,20210730,Sperry
8482,POINT (-113.75977460166146 48.62355003638717),3,0.2487,0.2592,0.2732,0.2554,0.2743,0.2454,0.2064,0.1662,0.11340206185567,20210730,Sperry
8483,POINT (-113.75990287738895 48.623934823451506),3,0.2767,0.2386,0.2502,0.2458,0.2911,0.2464,0.2449,0.1816,-0.0130299896587383,20210730,Sperry
8484,POINT (-113.76013050342628 48.6238604582144),3,0.2767,0.2732,0.2792,0.2736,0.3165,0.3288,0.2602,0.2016,0.0243719535058117,20210730,Sperry
8485,POINT (-113.76005070452614 48.6234800521571),3,0.2487,0.2978,0.2988,0.2866,0.2784,0.2481,0.2118,0.1794,0.1687598116169545,20210730,Sperry
8486,POINT (-113.75988827559898 48.62314128402598),3,0.2685,0.3388,0.362,0.3292,0.2865,0.2559,0.218,0.2092,0.2169540229885057,20210730,Sperry
8487,POINT (-113.75987589105804 48.622577100911975),3,0.3064,0.333,0.3432,0.3392,0.3245,0.3023,0.2593,0.252,0.1244301874050313,20210730,Sperry
8488,POINT (-113.76014121736424 48.6228236840929),3,0.2685,0.2674,0.275,0.2658,0.267,0.2437,0.2087,0.179,0.1232934257508927,20210730,Sperry
8489,POINT (-113.76019280798909 48.62314916193608),3,0.2685,0.239,0.2534,0.2392,0.242,0.2072,0.1915,0.153,0.1103368176538907,20210730,Sperry
8490,POINT (-113.76032636218184 48.62336419593209),3,0.2487,0.2242,0.2304,0.217,0.2317,0.2064,0.1753,0.142,0.1224030037546933,20210730,Sperry
8491,POINT (-113.75927078049081 48.62225398010915),3,0.3151,0.316,0.3306,0.3252,0.3592,0.3359,0.3049,0.2654,0.0178772749234981,20210730,Sperry
8492,POINT (-113.75962889191547 48.622793754458904),3,0.2685,0.3708,0.3902,0.386,0.3905,0.3671,0.3162,0.2946,0.0794759825327511,20210730,Sperry
8493,POINT (-113.75911435007676 48.62253446845041),3,0.3151,0.3318,0.3396,0.331,0.3421,0.3115,0.2637,0.2282,0.1143576826196473,20210730,Sperry
8494,POINT (-113.7587333593659 48.622490214800585),3,0.2943,0.2912,0.3024,0.301,0.3164,0.2893,0.2552,0.2176,0.0658857979502196,20210730,Sperry
8495,POINT (-113.75886025269415 48.622017188353205),3,0.3389,0.333,0.3312,0.3348,0.3485,0.3237,0.2963,0.2732,0.0583187668838392,20210730,Sperry
8496,POINT (-113.75860243337982 48.621830206811936),3,0.3242,0.3426,0.356,0.3598,0.3622,0.3418,0.3044,0.2824,0.0590417310664606,20210730,Sperry
8497,POINT (-113.75826198839378 48.621684861124216),3,0.3242,0.3056,0.3352,0.3348,0.3446,0.3334,0.2921,0.2592,0.0225865818972728,20210730,Sperry
8498,POINT (-113.75792815480015 48.62150737608752),3,0.3108,0.3798,0.408,0.4078,0.4034,0.3752,0.3422,0.3216,0.0520775623268698,20210730,Sperry
8499,POINT (-113.75767521070058 48.62182496774575),3,0.297,0.3234,0.3374,0.3278,0.3457,0.3121,0.2713,0.2326,0.087607196906003,20210730,Sperry
8500,POINT (-113.75763710337179 48.622178345995074),3,0.2716,0.3118,0.3308,0.3174,0.3218,0.2952,0.2604,0.2222,0.0898287312128626,20210730,Sperry
8501,POINT (-113.75803352014862 48.62238767833995),3,0.2716,0.2876,0.3022,0.2956,0.2982,0.2722,0.2416,0.2108,0.0869236583522298,20210730,Sperry
8502,POINT (-113.7576148149553 48.62130228027713),3,0.3108,0.3518,0.366,0.3624,0.3349,0.3133,0.2857,0.2862,0.1036862745098039,20210730,Sperry
8503,POINT (-113.75723912063461 48.6210882740089),3,0.334,0.3166,0.337,0.345,0.3264,0.31,0.2842,0.2744,0.0539280958721704,20210730,Sperry
8504,POINT (-113.75752465580113 48.6209749286019),3,0.2998,0.3452,0.3682,0.3698,0.3672,0.352,0.3214,0.2922,0.0357035703570356,20210730,Sperry
8505,POINT (-113.75767073843718 48.621094416121),3,0.3108,0.3152,0.327,0.3298,0.3614,0.3333,0.3021,0.2656,0.0212214482423457,20210730,Sperry
8506,POINT (-113.7580925956915 48.62125597166545),3,0.3409,0.3974,0.398,0.3934,0.4094,0.3795,0.3428,0.31,0.0737638476087543,20210730,Sperry
8507,POINT (-113.75851445652602 48.6214175260524),3,0.3409,0.3894,0.3906,0.3942,0.4077,0.3742,0.3503,0.3088,0.0528592672705151,20210730,Sperry
8508,POINT (-113.7572696764743 48.62158615409673),3,0.297,0.2294,0.2392,0.2374,0.2588,0.2388,0.2065,0.1798,0.052534985088323,20210730,Sperry
8509,POINT (-113.75686812519436 48.621275576312605),3,0.334,0.3576,0.395,0.4132,0.3966,0.3843,0.3667,0.3906,-0.0125638547563165,20210730,Sperry
8510,POINT (-113.75569512108682 48.62137181659162),3,0.4044,0.3724,0.3986,0.4424,0.4259,0.4223,0.4129,0.4264,-0.0515726473958996,20210730,Sperry
8511,POINT (-113.75646981596135 48.62130128325023),3,0.334,0.4604,0.5036,0.5356,0.5694,0.5495,0.5376,0.5048,-0.0773547094188376,20210730,Sperry
8512,POINT (-113.7575869497673 48.62067199434402),3,0.2998,0.2902,0.3052,0.3112,0.3694,0.3338,0.3146,0.2568,-0.0403439153439153,20210730,Sperry
8513,POINT (-113.75794419109859 48.62089627948363),3,0.2998,0.3872,0.4084,0.404,0.3887,0.3767,0.3304,0.3168,0.0791527313266443,20210730,Sperry
8514,POINT (-113.75832289611097 48.6210916471269),3,0.3409,0.3764,0.4052,0.3914,0.4005,0.368,0.3437,0.3074,0.0454103596722677,20210730,Sperry
8515,POINT (-113.75865798781972 48.621272786555956),3,0.3409,0.3978,0.412,0.42,0.436,0.4096,0.3737,0.3442,0.0312378483473752,20210730,Sperry
8516,POINT (-113.7586605434236 48.621537013011555),3,0.3409,0.3598,0.384,0.3708,0.4141,0.3839,0.347,0.3024,0.0181097906055461,20210730,Sperry
8517,POINT (-113.75896725862457 48.621780729327504),3,0.3389,0.3416,0.348,0.3498,0.3609,0.3323,0.3037,0.2766,0.0587323725399039,20210730,Sperry
8518,POINT (-113.75926682368707 48.62203408457965),3,0.3389,0.3366,0.3532,0.3598,0.3638,0.3449,0.3096,0.2776,0.0417827298050139,20210730,Sperry
8519,POINT (-113.75966816789747 48.622320636875834),3,0.3151,0.3506,0.3544,0.3552,0.361,0.3322,0.2984,0.2846,0.0804314329738059,20210730,Sperry
8520,POINT (-113.7594893323792 48.62256161538411),3,0.3151,0.3216,0.3382,0.3272,0.3344,0.306,0.2615,0.2436,0.1030697993483107,20210730,Sperry
8521,POINT (-113.75986230061595 48.62291074581843),3,0.2685,0.3378,0.3528,0.3442,0.3082,0.2744,0.2454,0.2478,0.1584362139917695,20210730,Sperry
8522,POINT (-113.76045539997483 48.62279291430323),3,0.2246,0.2856,0.2922,0.28,0.2903,0.2588,0.215,0.19,0.1410307630842988,20210730,Sperry
8523,POINT (-113.76064604795894 48.62302271126648),3,0.2246,0.2842,0.2932,0.2798,0.2554,0.2365,0.2007,0.1904,0.1722004537017942,20210730,Sperry
8524,POINT (-113.76101646408792 48.62310760986209),3,0.2246,0.242,0.2346,0.2298,0.2133,0.1994,0.1973,0.1748,0.1017527885272023,20210730,Sperry
8525,POINT (-113.7611020702573 48.62296791730155),3,0.2246,0.2266,0.2486,0.2356,0.2347,0.21,0.1897,0.1532,0.0886380014412683,20210730,Sperry
8526,POINT (-113.7610496641955 48.622795183266774),3,0.2246,0.268,0.2802,0.2652,0.229,0.1937,0.1815,0.17,0.1924360400444939,20210730,Sperry
8527,POINT (-113.761279032645 48.62253476700663),3,0.2718,0.223,0.2334,0.2228,0.1987,0.1782,0.1666,0.166,0.1447638603696098,20210730,Sperry
8528,POINT (-113.76089478029088 48.62251719060529),3,0.2776,0.3564,0.3626,0.3382,0.3357,0.2992,0.2701,0.2276,0.1377494014365522,20210730,Sperry
8529,POINT (-113.76048790354055 48.622408426342844),3,0.2776,0.3156,0.3372,0.3334,0.3409,0.3157,0.2857,0.263,0.0497255945451521,20210730,Sperry
8530,POINT (-113.76067901718794 48.62268626445723),3,0.2776,0.3384,0.3516,0.3338,0.331,0.2903,0.2454,0.2048,0.159301130524152,20210730,Sperry
8531,POINT (-113.76078958083549 48.62287796773607),3,0.2246,0.3244,0.325,0.2976,0.2942,0.2598,0.2169,0.187,0.1985959726584149,20210730,Sperry
8532,POINT (-113.76020473167665 48.6223519814815),3,0.3064,0.2924,0.294,0.2966,0.3363,0.3061,0.2718,0.23,0.0365118752215526,20210730,Sperry
8533,POINT (-113.76021398153937 48.62255852952298),3,0.3064,0.2994,0.3096,0.292,0.3027,0.2687,0.2376,0.2088,0.1150837988826815,20210730,Sperry
8534,POINT (-113.75986892656218 48.62209878184447),3,0.3385,0.3654,0.3706,0.3702,0.4067,0.3829,0.3558,0.3216,0.0133111480865224,20210730,Sperry
8535,POINT (-113.75954097659307 48.62190800491624),3,0.3389,0.392,0.4072,0.4082,0.4252,0.3909,0.3604,0.3342,0.0419989367357788,20210730,Sperry
8536,POINT (-113.75940157392718 48.62173083799258),3,0.3389,0.4304,0.428,0.4236,0.4409,0.4092,0.3736,0.3342,0.0706467661691542,20210730,Sperry
8537,POINT (-113.7591610959825 48.621592535975346),3,0.3389,0.4042,0.4244,0.4188,0.4264,0.3972,0.3593,0.3226,0.0588081204977079,20210730,Sperry
8538,POINT (-113.75894161452106 48.62137727526396),3,0.3351,0.4046,0.434,0.4308,0.4298,0.3966,0.3591,0.346,0.0595783684692942,20210730,Sperry
8539,POINT (-113.75809808053518 48.62032391504223),3,0.3606,0.2706,0.304,0.3082,0.3219,0.3218,0.2897,0.2668,-0.0340888809566303,20210730,Sperry
8540,POINT (-113.75816571071906 48.620573450785145),3,0.3091,0.3496,0.378,0.3796,0.3801,0.3631,0.3238,0.293,0.0383130383130383,20210730,Sperry
8541,POINT (-113.75829079942864 48.62076989532246),3,0.3091,0.3808,0.4008,0.4156,0.4244,0.3965,0.3665,0.3596,0.0191355546634551,20210730,Sperry
8542,POINT (-113.75879366741799 48.62106562406546),3,0.3409,0.4024,0.4216,0.4252,0.4239,0.3964,0.3632,0.358,0.051201671891327,20210730,Sperry
8543,POINT (-113.75908491186912 48.62120851428395),3,0.3351,0.3364,0.3508,0.3536,0.3726,0.3429,0.3014,0.2774,0.0548761367199748,20210730,Sperry
8544,POINT (-113.75968171324307 48.62147501504968),3,0.3284,0.3364,0.347,0.353,0.3837,0.3549,0.3254,0.2898,0.0166213357509821,20210730,Sperry
8545,POINT (-113.75989451197894 48.62174795555127),3,0.3385,0.3776,0.3796,0.3808,0.4168,0.3931,0.351,0.3222,0.0365083722206972,20210730,Sperry
8546,POINT (-113.75941238976363 48.62135124974408),3,0.3351,0.334,0.3464,0.3488,0.3724,0.3396,0.3076,0.2806,0.0411471321695761,20210730,Sperry
8547,POINT (-113.76007730209344 48.62191532850342),3,0.3385,0.3592,0.3654,0.376,0.4032,0.3814,0.3513,0.3088,0.011118930330753,20210730,Sperry
8548,POINT (-113.76053587751917 48.62212476424633),3,0.33,0.3296,0.3436,0.3428,0.3975,0.3653,0.3288,0.2842,0.0012150668286756,20210730,Sperry
8549,POINT (-113.76082690198298 48.62224363121201),3,0.2776,0.3438,0.3496,0.3518,0.3473,0.3251,0.2971,0.2954,0.0728662817912311,20210730,Sperry
8550,POINT (-113.7611460736384 48.62227589863426),3,0.2776,0.2742,0.2808,0.2844,0.3048,0.2865,0.2554,0.2216,0.0354984894259818,20210730,Sperry
8551,POINT (-113.7614276116925 48.62216419459818),3,0.3368,0.3054,0.3218,0.3174,0.3446,0.3145,0.2865,0.2396,0.031931069437405,20210730,Sperry
8552,POINT (-113.76174126783478 48.6223742460227),3,0.2718,0.3076,0.3168,0.3138,0.2675,0.2512,0.2203,0.2344,0.1653722295889372,20210730,Sperry
8553,POINT (-113.76191714885202 48.62257527797359),3,0.2718,0.326,0.3284,0.3154,0.2824,0.259,0.2251,0.2172,0.1830883687171112,20210730,Sperry
8554,POINT (-113.76213618326629 48.62274249450224),3,0.2953,0.2958,0.3168,0.3094,0.3317,0.3091,0.2696,0.2186,0.0463388751326494,20210730,Sperry
8555,POINT (-113.76224675396394 48.622934197349856),3,0.2242,0.236,0.2578,0.2438,0.2559,0.236,0.2096,0.179,0.0592459605026929,20210730,Sperry
