geometry,Class,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,NDSI,image_date,site_name
POINT (-145.42501596513864 63.29891769919159),1,1.3195050000000001,1.3331175000000002,1.2906025,1.2437150000000001,1.01838,0.212685,0.22110000000000002,0.9679725000000001,0.7170401536632215,20210610,Gulkana
POINT (-145.4272038184789 63.256840135538226),1,1.2066725,1.249325,1.257905,1.2461625,1.0327350000000002,0.21527000000000002,0.2201375,1.0043825000000002,0.7077468732499532,20210610,Gulkana
POINT (-145.42870931054426 63.25803622889158),1,1.1880000000000002,1.2324950000000001,1.2433850000000002,1.23222,1.0333125,0.21403250000000001,0.22134750000000003,1.0098,0.7062852614298922,20210610,Gulkana
POINT (-145.42397149643367 63.25851462032322),1,1.2421200000000001,1.282655,1.2825725000000001,1.2662650000000002,1.0494275000000002,0.20743250000000002,0.21832250000000003,0.9911000000000001,0.7215680484293678,20210610,Gulkana
POINT (-145.4193740035515 63.25881749253757),1,1.186735,1.2298825000000002,1.236345,1.2255925,1.0245125000000002,0.20509500000000003,0.22222750000000002,1.0003675,0.7154304029304029,20210610,Gulkana
POINT (-145.37979475215766 63.25507000117942),1,1.2236125000000002,1.2378575,1.1993575,1.1591525,0.9523250000000001,0.23149500000000003,0.23837000000000003,0.9565600000000001,0.6764236705041226,20210610,Gulkana
POINT (-145.37554004805807 63.256259973435846),1,1.1986425,1.2095875,1.1686400000000001,1.1293425000000001,0.9272725,0.23053250000000003,0.23768250000000002,0.94776,0.6704730831973899,20210610,Gulkana
POINT (-145.37045913055454 63.25584805647626),1,1.1830225,1.192895,1.1550550000000002,1.1137775,0.9123675000000001,0.23311750000000003,0.23993750000000003,0.9426450000000001,0.6641375621545592,20210610,Gulkana
POINT (-145.37058449888036 63.258267443374336),1,1.21429,1.2296075000000002,1.1902825000000001,1.151205,0.9440200000000001,0.23446500000000003,0.2414225,0.939895,0.6708679959080469,20210610,Gulkana
POINT (-145.37151467791188 63.260342190733134),1,1.2153900000000002,1.2271050000000001,1.1920700000000002,1.150765,0.9448175000000001,0.24502500000000002,0.24882,0.9395375000000001,0.6589995790118259,20210610,Gulkana
POINT (-145.3764076180993 63.25945448454298),1,1.192015,1.1995225,1.157915,1.11243,0.9073625000000001,0.23042250000000003,0.23870000000000002,0.9519125,0.6680598197484402,20210610,Gulkana
POINT (-145.38185646424012 63.257983189912125),1,1.2441275,1.2580975,1.2178650000000002,1.17656,0.9680825000000001,0.2324025,0.239965,0.96096,0.6795039535809773,20210610,Gulkana
POINT (-145.3847086557211 63.2561284061449),1,1.16171,1.168695,1.122935,1.0797875000000001,0.8906425000000001,0.22855250000000002,0.2358125,0.9615375,0.661776376030115,20210610,Gulkana
POINT (-145.35346310024815 63.26013456546052),1,1.197405,1.2119525000000002,1.1764225000000001,1.139105,0.9399225000000001,0.2357025,0.24255000000000002,0.9472925000000001,0.6661733203505356,20210610,Gulkana
POINT (-145.35581423837846 63.2579206997296),1,1.1813175,1.19757,1.168365,1.1278025,0.9238900000000001,0.24884750000000003,0.253605,0.9355500000000001,0.6488211894828757,20210610,Gulkana
POINT (-145.36018032585338 63.25478642871911),1,1.171885,1.1950675000000002,1.1744150000000002,1.1390775000000002,0.9213600000000001,0.23490500000000003,0.24059750000000002,0.9251550000000001,0.6666406493911958,20210610,Gulkana
POINT (-145.35647137326438 63.25326928692352),1,1.2027125,1.2267475,1.2087350000000001,1.1774675000000001,0.9617300000000001,0.23787500000000003,0.243045,0.9309025000000001,0.6711276708995513,20210610,Gulkana
POINT (-145.35386580824053 63.25536226975413),1,1.17667,1.1912725000000002,1.1572,1.1172975,0.9120925000000001,0.23820500000000003,0.24469500000000002,0.9266400000000001,0.6585865752236806,20210610,Gulkana
POINT (-145.35007934397774 63.25750050083189),1,1.1788150000000002,1.1907775,1.1515900000000001,1.1152625,0.9269425000000001,0.24464000000000002,0.250745,0.9338175000000001,0.6495706294808162,20210610,Gulkana
POINT (-145.34566528309756 63.25915954517359),1,1.1860750000000002,1.1938025,1.1511500000000001,1.1100100000000002,0.9097825,0.23199000000000003,0.24068000000000003,0.939895,0.6645458883410212,20210610,Gulkana
POINT (-145.34277311996644 63.26166182845307),1,1.2040600000000001,1.2120900000000001,1.16985,1.1279125,0.9224875000000001,0.2297075,0.23864500000000002,0.9452025000000001,0.6717426758100329,20210610,Gulkana
POINT (-145.34022891960288 63.26493478700626),1,1.2254,1.2349700000000001,1.193005,1.1493075000000001,0.9370075000000001,0.2267375,0.23672,0.9442675,0.6805934879036163,20210610,Gulkana
POINT (-145.340885295122 63.26718348250553),1,1.2887050000000002,1.3076525,1.2694,1.230075,1.0086175000000002,0.2297075,0.23971750000000003,0.9455325000000001,0.6935409902225158,20210610,Gulkana
POINT (-145.34638798660154 63.26482952434054),1,1.2515250000000002,1.2661825000000002,1.2285075,1.1922625,0.9823000000000001,0.22517,0.234245,0.9472375000000001,0.6902063903444883,20210610,Gulkana
POINT (-145.35026613447394 63.26340014213926),1,1.2262525000000002,1.2372800000000002,1.19636,1.1568425,0.9477050000000001,0.22459250000000003,0.23328250000000003,0.9554325000000001,0.6838845774225388,20210610,Gulkana
POINT (-145.35415061229935 63.26185278114266),1,1.2029050000000001,1.2178925,1.1772475,1.1393525000000002,0.9401425000000001,0.23201750000000002,0.23919500000000002,0.957385,0.6707255200405885,20210610,Gulkana
POINT (-145.34495397296484 63.269294948582406),1,1.28062,1.2943975,1.2544400000000002,1.2126125,0.9939600000000001,0.23075250000000003,0.24106500000000003,0.9531775000000001,0.6892625030088694,20210610,Gulkana
POINT (-145.35316084583903 63.26543879219523),1,1.3113375,1.3296525000000001,1.294755,1.25851,1.0275100000000001,0.22162250000000003,0.231385,0.9621700000000001,0.7076948187374186,20210610,Gulkana
POINT (-145.36316021331118 63.26225151847992),1,1.2299650000000002,1.241735,1.2010900000000002,1.1598400000000002,0.9480350000000001,0.23603250000000003,0.24367750000000002,0.9534800000000001,0.6715206949999043,20210610,Gulkana
POINT (-145.37376644610615 63.26219613411013),1,1.2090925000000001,1.2209725,1.1789800000000001,1.133385,0.9261725000000001,0.23815000000000003,0.24615250000000002,0.9404450000000001,0.6638981603663743,20210610,Gulkana
POINT (-145.34419501472493 63.271114344469005),1,1.3392225000000002,1.359655,1.3317150000000002,1.2864225,1.0352375,0.22266750000000002,0.23331000000000002,0.9587875000000001,0.7134971604479593,20210610,Gulkana
POINT (-145.33769910716117 63.26567194931905),1,1.18107,1.1824450000000002,1.1386925,1.0940875,0.8920175000000001,0.22591250000000002,0.237105,0.9466325000000001,0.6688968602635929,20210610,Gulkana
POINT (-145.3400632735017 63.26098153589712),1,1.2168750000000002,1.22903,1.1854975,1.1430925,0.9358525000000001,0.22588500000000003,0.23600500000000002,0.9455875000000001,0.6799095921906357,20210610,Gulkana
POINT (-145.34499521056972 63.257146611321005),1,1.2048850000000002,1.21649,1.1752675000000001,1.13707,0.9381075000000001,0.24296250000000003,0.24950750000000002,0.9400600000000001,0.6573722174823549,20210610,Gulkana
POINT (-145.33954038798683 63.254134341119816),1,1.1292600000000002,1.1282975000000002,1.0779725,1.0335050000000001,0.8548925,0.23331000000000002,0.24290750000000003,0.9430850000000001,0.644149906675335,20210610,Gulkana
POINT (-145.33348205393733 63.25707127219308),1,1.1827200000000002,1.1889900000000002,1.140535,1.09505,0.9053000000000001,0.22643500000000003,0.23798500000000003,0.9441025000000001,0.6687052385933854,20210610,Gulkana
POINT (-145.33071985472156 63.259574839897056),1,1.2939850000000002,1.3085600000000002,1.2711050000000002,1.230955,1.017115,0.23179750000000002,0.24191750000000004,0.9431950000000001,0.69153354924887,20210610,Gulkana
POINT (-145.32695501448595 63.26129990168499),1,1.2666225000000002,1.2775125,1.2324675,1.1902275000000002,0.9915125000000001,0.231385,0.24257750000000003,0.9469350000000001,0.6838684225357405,20210610,Gulkana
POINT (-145.35987415738282 63.248649536421425),1,1.1254925,1.1477950000000001,1.1297000000000001,1.0978,0.9007625000000001,0.23933250000000003,0.2446675,0.9372550000000001,0.6503625735692907,20210610,Gulkana
POINT (-145.3643568638739 63.25961141754522),1,1.2044725,1.222155,1.1849750000000001,1.1468325000000001,0.9456975000000001,0.24791250000000004,0.25168,0.9424525000000001,0.6539679493330774,20210610,Gulkana
POINT (-145.47223240397346 63.272909565779315),1,1.411135,1.4395700000000002,1.4124,1.3762100000000002,1.1300575000000002,0.21571,0.22222750000000002,0.9832625,0.7350179041956624,20210610,Gulkana
POINT (-145.47076744804986 63.27076091306838),1,1.411575,1.4443825000000001,1.4245825,1.394635,1.1490600000000002,0.21681000000000003,0.22255750000000002,0.9869475000000001,0.7358218707591269,20210610,Gulkana
POINT (-145.46235415407895 63.267826408411274),1,1.3395800000000002,1.3708200000000001,1.3533300000000001,1.3156,1.0621875,0.21494000000000002,0.22112750000000003,0.9913200000000001,0.7258890369642984,20210610,Gulkana
POINT (-145.46723401203192 63.26935175629148),1,1.3852575,1.41955,1.4063225000000001,1.3760450000000002,1.1284625000000001,0.21736000000000003,0.22269500000000003,0.9873050000000001,0.7322629270192911,20210610,Gulkana
POINT (-145.46808402050985 63.27245873296665),1,1.402775,1.43253,1.40965,1.3772825000000002,1.1348425000000002,0.21513250000000003,0.22167750000000003,0.9855175,0.735186094138754,20210610,Gulkana
POINT (-145.4627555256862 63.2708777933148),1,1.3658425,1.396395,1.377585,1.3472250000000001,1.11331,0.21623250000000002,0.22255750000000002,0.9950325000000001,0.7286609037734872,20210610,Gulkana
POINT (-145.4677524239702 63.26595479813829),1,1.3219800000000002,1.3567125000000002,1.346125,1.3099625000000001,1.052095,0.22005500000000003,0.22390500000000002,0.9918425000000001,0.7189914313808118,20210610,Gulkana
POINT (-145.4650865772534 63.26308217288386),1,1.2871375,1.3263525,1.3149400000000002,1.2889525000000002,1.05072,0.22055000000000002,0.22569250000000002,1.0021550000000001,0.7127301382620532,20210610,Gulkana
POINT (-145.46781970736635 63.26468591842413),1,1.3059200000000002,1.3407625,1.32352,1.2859825,1.022615,0.21912,0.2234925,0.9942900000000001,0.7159155733029093,20210610,Gulkana
POINT (-145.46199799499033 63.26604511455944),1,1.3292675,1.366915,1.3584175,1.325555,1.06986,0.22574750000000002,0.23067000000000001,1.0031450000000002,0.7149949658021734,20210610,Gulkana
POINT (-145.46421846063043 63.268811425981184),1,1.3222,1.3495350000000002,1.324345,1.2856525,1.0458800000000001,0.21527000000000002,0.22126500000000002,0.9905225000000001,0.7203586610938448,20210610,Gulkana
POINT (-145.4678078432172 63.27128772767461),1,1.4196325,1.4534025000000002,1.4361875000000002,1.4093475000000002,1.1720225000000002,0.21590250000000002,0.22217250000000002,0.9873050000000001,0.7386310673147346,20210610,Gulkana
POINT (-145.4685640985502 63.27403820260241),1,1.4202100000000002,1.4509275000000001,1.4311550000000002,1.3995575000000002,1.1526075,0.21752500000000002,0.22426250000000003,0.9795775000000001,0.7361222311182279,20210610,Gulkana
POINT (-145.4739792229658 63.271861828839725),1,1.4025550000000002,1.433575,1.4054700000000002,1.3692525000000002,1.1227975000000001,0.216315,0.22272250000000002,0.9900000000000001,0.7332383762335944,20210610,Gulkana
POINT (-145.46913327640547 63.27180982205631),1,1.4193575,1.4505150000000002,1.4300000000000002,1.3993925,1.15412,0.21529750000000003,0.222035,0.9856275000000001,0.7382874525731667,20210610,Gulkana
POINT (-145.45942004140613 63.26576332594184),1,1.2616725000000002,1.292775,1.2749000000000001,1.233815,0.9874425000000001,0.23927750000000003,0.24532750000000003,1.0053450000000002,0.6839505275966655,20210610,Gulkana
POINT (-145.45828141992112 63.268087079169035),1,1.3023725000000002,1.3407075000000002,1.33485,1.3006950000000002,1.050885,0.2177725,0.22558250000000002,1.0050975000000002,0.7194778511840452,20210610,Gulkana
POINT (-145.4600139805358 63.2694262160145),1,1.3549250000000002,1.3929850000000001,1.3823425,1.3490675,1.0964800000000001,0.219285,0.224895,0.9956100000000001,0.7261722841297369,20210610,Gulkana
POINT (-145.4624236174794 63.268639705718634),1,1.3104025000000001,1.3404875,1.3149125000000002,1.2774575000000001,1.0418925,0.2143075,0.22123750000000003,0.9910725000000001,0.7197165875413609,20210610,Gulkana
POINT (-145.46639811867655 63.26385806785069),1,1.3038025000000002,1.336885,1.31681,1.2764125000000002,1.0190400000000002,0.2205775,0.22426250000000003,0.99594,0.7130489222788658,20210610,Gulkana
POINT (-145.45128612935974 63.27659372655826),1,1.3730475000000002,1.3985675000000002,1.3682075,1.3313575000000002,1.0960400000000001,0.212905,0.22110000000000002,0.9846375,0.7306896251847985,20210610,Gulkana
POINT (-145.4539206236939 63.27794273813787),1,1.3720025000000002,1.3958725,1.3633950000000001,1.3228875000000002,1.0872675,0.2134,0.22165,0.9832625,0.729324357319753,20210610,Gulkana
POINT (-145.4431844342311 63.27625148337171),1,1.3462900000000002,1.3722500000000002,1.3460150000000002,1.313565,1.0876525000000001,0.213235,0.22071500000000002,0.9857925000000001,0.7264902998236331,20210610,Gulkana
POINT (-145.44699127362014 63.27466794153388),1,1.3307250000000002,1.3547875,1.3270950000000001,1.2935725,1.0694475,0.21287750000000003,0.2205225,0.9868375000000001,0.7235307773353096,20210610,Gulkana
POINT (-145.45039743226556 63.28054523682345),1,1.4682250000000001,1.5012525,1.4846975000000002,1.456015,1.2142075,0.21384000000000003,0.222035,0.9865900000000001,0.7482069133004129,20210610,Gulkana
POINT (-145.45626356428895 63.28264029704169),1,1.45629,1.4803250000000001,1.4765300000000001,1.438085,1.1950125,0.24112000000000003,0.25168,0.9660200000000001,0.719244316362472,20210610,Gulkana
POINT (-145.45191150438566 63.28386267611164),1,1.4254625,1.4505150000000002,1.4309625000000001,1.3928475,1.1577775000000001,0.23377750000000003,0.23765500000000003,0.9807325000000001,0.7191423285317828,20210610,Gulkana
POINT (-145.42476307076268 63.28315879726631),2,0.7700275000000001,0.7371925,0.6637675000000001,0.6039825000000001,0.464365,0.19635000000000002,0.20801000000000003,0.9798800000000001,0.54343447261566,20210610,Gulkana
POINT (-145.4273256405241 63.28374574052853),2,0.80212,0.7681575,0.6920375000000001,0.6323350000000001,0.488785,0.19720250000000003,0.20850500000000002,0.981585,0.5564695695200396,20210610,Gulkana
POINT (-145.42867801621617 63.28584283113319),2,0.8557450000000001,0.8254125000000001,0.7510525000000001,0.691185,0.538945,0.19742250000000003,0.20823000000000003,0.9802925000000001,0.5837054218614091,20210610,Gulkana
POINT (-145.42659874876 63.28673400593644),2,0.8752425,0.8466975000000001,0.7675250000000001,0.7076025,0.5518700000000001,0.19753250000000003,0.20952250000000003,0.9796600000000001,0.5906306100931811,20210610,Gulkana
POINT (-145.42530310483252 63.287735383669876),2,0.96635,0.9460000000000001,0.8751875000000001,0.81191,0.6301625000000001,0.19673500000000002,0.20988,0.9800725000000001,0.6329305523487007,20210610,Gulkana
POINT (-145.426704511053 63.282723189974504),2,0.7625200000000001,0.722535,0.64746,0.58872,0.45586750000000004,0.19684500000000002,0.20790000000000003,0.9837025,0.5337111588821575,20210610,Gulkana
POINT (-145.42515865623727 63.284178863631944),2,0.8033850000000001,0.7717050000000001,0.6991050000000001,0.6385500000000001,0.49205750000000004,0.19646000000000002,0.2084225,0.9781200000000001,0.5612602100350057,20210610,Gulkana
POINT (-145.4224066652785 63.282929583032946),2,0.7729975000000001,0.7458275000000001,0.6782600000000001,0.61985,0.47685000000000005,0.1970375,0.2089175,0.9774875000000001,0.5497816456690441,20210610,Gulkana
POINT (-145.4236855666144 63.28223275471123),2,0.7553975,0.725395,0.6604125000000001,0.6032675000000001,0.46238500000000005,0.19736750000000003,0.2089175,0.9828775000000001,0.5398179020261605,20210610,Gulkana
POINT (-145.42730197527894 63.2800382022527),2,0.7588625000000001,0.7277325000000001,0.6708350000000001,0.6112700000000001,0.47022250000000004,0.2087525,0.21612250000000002,0.99011,0.5253400031264656,20210610,Gulkana
POINT (-145.4288442419558 63.28071542127665),2,0.7906525000000001,0.7680750000000001,0.7069975000000001,0.6578,0.5115275,0.20143750000000002,0.21199750000000003,0.9880200000000001,0.5565175273960161,20210610,Gulkana
POINT (-145.43489596687232 63.27727790813621),2,0.7905150000000001,0.76021,0.6850250000000001,0.6291175000000001,0.48884000000000005,0.20072250000000003,0.210485,0.9852425000000001,0.5467726411872458,20210610,Gulkana
POINT (-145.43263063670386 63.27745613687059),2,0.8404,0.82357,0.7571025000000001,0.6991600000000001,0.53097,0.20044750000000003,0.21054000000000003,0.9870850000000001,0.5813325674899483,20210610,Gulkana
POINT (-145.43388165380276 63.275184592288085),2,0.759275,0.7265775000000001,0.658625,0.6013425,0.46444750000000007,0.200805,0.21062250000000002,0.98406,0.532701907077947,20210610,Gulkana
POINT (-145.43801615602365 63.275890192730195),2,0.7520425000000001,0.72226,0.6428950000000001,0.5892425,0.46161500000000005,0.201245,0.21029250000000002,0.98516,0.5231952045869169,20210610,Gulkana
POINT (-145.37270884730194 63.274041731117535),2,0.8261275000000001,0.7898825,0.7156600000000001,0.6595875000000001,0.5277525000000001,0.2080925,0.21870750000000003,0.9635450000000001,0.5494626536869995,20210610,Gulkana
POINT (-145.3719016562995 63.27235658476075),2,0.7126075000000001,0.6645650000000001,0.5921025000000001,0.5452975000000001,0.45837000000000006,0.20614000000000002,0.21714000000000003,0.9583750000000001,0.4835153477796535,20210610,Gulkana
POINT (-145.3742355014741 63.2709612531331),2,0.7290800000000001,0.6874450000000001,0.6257625000000001,0.5800850000000001,0.4786925,0.21221750000000003,0.22244750000000002,0.9658275000000001,0.49350223155683903,20210610,Gulkana
POINT (-145.36544220307147 63.276904081183794),2,0.7002325,0.655985,0.5813775000000001,0.5300900000000001,0.42330750000000006,0.20066750000000003,0.21202500000000002,0.9658000000000001,0.4868134186651664,20210610,Gulkana
POINT (-145.36518871591988 63.27938966434908),2,0.7019650000000001,0.6512275000000001,0.5725775000000001,0.5184300000000001,0.4103275,0.19706500000000002,0.20955000000000001,0.9669275,0.48790509879586946,20210610,Gulkana
POINT (-145.36556778092793 63.28066365294777),2,0.7398875,0.69454,0.6133050000000001,0.5567650000000001,0.44033000000000005,0.19841250000000002,0.21078750000000002,0.9668450000000001,0.5111291797946946,20210610,Gulkana
POINT (-145.42251844728594 63.285012992446596),2,0.8978475000000001,0.8770025000000001,0.8283275000000001,0.7724200000000001,0.60984,0.24279750000000003,0.248985,0.9780650000000001,0.5466495507060334,20210610,Gulkana
POINT (-145.41318852601498 63.284401530662414),2,0.9260075000000001,0.91102,0.8463675,0.7843275000000001,0.5993900000000001,0.20152,0.2119425,0.9749575000000001,0.6153785592441936,20210610,Gulkana
POINT (-145.41181221815438 63.282761079458446),2,0.8410875000000001,0.8169700000000001,0.7583125000000001,0.7019925,0.5411725000000001,0.2085875,0.216315,0.9750675000000001,0.5685437997724687,20210610,Gulkana
POINT (-145.43552862116127 63.27527968576309),2,0.7673875000000001,0.73436,0.6652525,0.606485,0.46873750000000003,0.20061250000000003,0.21051250000000002,0.9844725000000001,0.5366194499142475,20210610,Gulkana
POINT (-145.43676685479272 63.275538457379895),2,0.7351575,0.7005075000000001,0.632445,0.57981,0.45446500000000006,0.201025,0.20999,0.9850775,0.5176191104658836,20210610,Gulkana
POINT (-145.43388149885482 63.277541722874346),2,0.8284650000000001,0.8028625,0.7326550000000001,0.6730075000000001,0.5166425,0.20086,0.21051250000000002,0.9887350000000001,0.5696694750486065,20210610,Gulkana
POINT (-145.47224253539275 63.28357819045624),2,0.8364125000000001,0.8014875,0.7196475000000001,0.6607425,0.5240675,0.20542500000000002,0.2141975,0.9764150000000001,0.5558726478194952,20210610,Gulkana
POINT (-145.47048636841194 63.28294817960152),2,0.9824100000000001,0.9580175000000001,0.8772775,0.8071525,0.6136900000000001,0.20713,0.21488500000000002,0.9774325,0.6179849364745265,20210610,Gulkana
POINT (-145.47103104522301 63.2843152618022),2,0.9252925000000001,0.8954825000000001,0.8111675,0.745415,0.5779125,0.2087525,0.215765,0.9779550000000001,0.5906492666091459,20210610,Gulkana
POINT (-145.47327335254116 63.28275583219422),2,0.9514175000000001,0.9221575000000001,0.8454325,0.772035,0.59345,0.20817500000000003,0.216095,0.9761125,0.6048338683997598,20210610,Gulkana
POINT (-145.41944931752823 63.2905796399513),2,0.897105,0.8712275,0.78485,0.72369,0.5613575000000001,0.20127250000000002,0.2113375,0.9798525000000001,0.5917900666499345,20210610,Gulkana
POINT (-145.42130829216535 63.28998373859032),2,0.8826950000000001,0.8529675000000001,0.7745375000000001,0.7101875000000001,0.5460400000000001,0.19769750000000003,0.20977,0.9961875000000001,0.5933133450246082,20210610,Gulkana
POINT (-145.4227437927942 63.2904517437957),2,0.8431775,0.8108650000000001,0.7350200000000001,0.6754275000000001,0.5191175,0.198165,0.20949500000000001,1.0020175,0.5752932162432958,20210610,Gulkana
POINT (-145.40617466679473 63.28380239055017),2,0.8921000000000001,0.8755175000000001,0.820875,0.7633725000000001,0.5911125,0.21375750000000002,0.22107250000000003,0.9715750000000001,0.5867953113786779,20210610,Gulkana
POINT (-145.40492329325852 63.282896842749366),2,0.8249725000000001,0.8098475,0.7447550000000001,0.69432,0.540375,0.20737750000000002,0.21681000000000003,0.97196,0.5643936111833174,20210610,Gulkana
POINT (-145.40700951246058 63.28200317250461),2,0.88924,0.8734275000000001,0.821095,0.76285,0.5847325000000001,0.20592000000000002,0.21433500000000003,0.9719050000000001,0.5989931987361431,20210610,Gulkana
POINT (-145.40679561903545 63.28075262193873),2,0.9323325000000001,0.9211400000000001,0.8749950000000001,0.8125975000000001,0.6167975000000001,0.20493000000000003,0.21359250000000002,0.9718775000000001,0.6204736440030558,20210610,Gulkana
POINT (-145.40487828818746 63.283711463007606),2,0.8966100000000001,0.8869575000000001,0.8246700000000001,0.7764075,0.6161925,0.23490500000000003,0.23914000000000002,0.9683575000000001,0.5566052426680509,20210610,Gulkana
POINT (-145.40840190905544 63.28548301029797),2,0.9891200000000001,0.9735000000000001,0.9245775,0.85899,0.6559575000000001,0.20457250000000002,0.21403250000000001,0.9723450000000001,0.6376522162688748,20210610,Gulkana
POINT (-145.41106682043736 63.28538539421986),2,1.0088650000000001,1.00364,0.9322225000000001,0.8707325000000001,0.6674800000000001,0.20350000000000001,0.21293250000000002,0.9751225000000001,0.6416378120535606,20210610,Gulkana
POINT (-145.50652996071483 63.32336438750098),2,0.7085650000000001,0.6937425,0.6572775000000001,0.62975,0.5410625,0.24662000000000003,0.24882,0.9246325000000001,0.45431865891873796,20210610,Gulkana
POINT (-145.50292734449545 63.32305547732746),2,0.70191,0.6862625000000001,0.6473225,0.6174850000000001,0.5292375,0.24362250000000002,0.24604250000000003,0.9306000000000001,0.4531143897771467,20210610,Gulkana
POINT (-145.50120356662563 63.321410547894445),2,0.7250375000000001,0.7102975,0.6714125000000001,0.6389900000000001,0.5404025,0.24106500000000003,0.24373250000000002,0.9301600000000001,0.4716253277478075,20210610,Gulkana
POINT (-145.50156128416262 63.32032975807469),2,0.73106,0.7159075,0.67881,0.6464150000000001,0.543015,0.24178000000000002,0.24417250000000001,0.9336525000000001,0.47472816346038954,20210610,Gulkana
POINT (-145.49599322486662 63.32013557149684),2,0.7583125000000001,0.7469825000000001,0.7067225,0.6729525000000001,0.5617700000000001,0.23914000000000002,0.24274250000000003,0.9265025000000001,0.49434510830062506,20210610,Gulkana
POINT (-145.49320311611373 63.321597375024986),2,0.76956,0.7563325000000001,0.713295,0.6793325000000001,0.56881,0.24244000000000002,0.24568500000000001,0.9183625000000001,0.4926627150831559,20210610,Gulkana
POINT (-145.50484068028484 63.32395674496383),2,0.6941550000000001,0.6773250000000001,0.6383850000000001,0.6119025,0.5271750000000001,0.24678500000000003,0.24904,0.9365125000000001,0.4424008947433826,20210610,Gulkana
POINT (-145.5049215066192 63.32239855497152),2,0.7087300000000001,0.689535,0.6520250000000001,0.62051,0.5283025,0.24351250000000002,0.24587750000000003,0.926695,0.4561645938891448,20210610,Gulkana
POINT (-145.49303278985002 63.31908754953358),2,0.8072900000000001,0.8003875,0.7605400000000001,0.7249000000000001,0.5993075000000001,0.24051500000000003,0.24392500000000003,0.9237250000000001,0.5194769518158343,20210610,Gulkana
POINT (-145.4934033743381 63.32065050836777),2,0.7672225,0.7537200000000001,0.7092250000000001,0.6757575,0.5661425000000001,0.24101000000000003,0.24431000000000003,0.9192975000000001,0.4927360074086936,20210610,Gulkana
POINT (-145.4890194402791 63.32087526237729),2,0.8592375000000001,0.8519775,0.807675,0.7703575,0.6337925000000001,0.24659250000000002,0.24967250000000002,0.9082425000000001,0.5322012677048282,20210610,Gulkana
POINT (-145.4856795395504 63.32131432654638),2,0.8627575000000001,0.8529950000000001,0.8125150000000001,0.7736850000000001,0.6426475,0.2551175,0.25784,0.9097000000000001,0.5220874224042449,20210610,Gulkana
POINT (-145.40186732040078 63.31287538538252),2,0.9112675000000001,0.8909175,0.8173,0.7558375,0.5766475000000001,0.20660750000000003,0.216315,0.9564500000000001,0.5964332715601751,20210610,Gulkana
POINT (-145.405561990117 63.314204691461974),2,0.8983425,0.8726300000000001,0.8056125000000001,0.740465,0.5627875,0.20396750000000002,0.21381250000000002,0.9649750000000001,0.5959359337546305,20210610,Gulkana
POINT (-145.40100145338465 63.31489926555763),2,0.8990025,0.8767275000000001,0.8069325,0.747395,0.5780775,0.209935,0.21898250000000002,0.9541950000000001,0.5870946804770534,20210610,Gulkana
POINT (-145.402322480244 63.310101248895606),2,0.97108,0.9563125000000001,0.89265,0.8302250000000001,0.6356350000000001,0.206745,0.21579250000000003,0.9591175000000001,0.6238931412276751,20210610,Gulkana
POINT (-145.38630112682483 63.30822612602303),2,0.9339275000000001,0.9099200000000001,0.8373750000000001,0.7801750000000001,0.61787,0.22706750000000003,0.23562000000000002,0.9224325000000001,0.5733588239853256,20210610,Gulkana
POINT (-145.38381167929703 63.30962144328282),2,0.9610700000000001,0.9450100000000001,0.8734275000000001,0.8200225000000001,0.6568925000000001,0.23782000000000003,0.24653750000000002,0.9100575000000001,0.5719765398797297,20210610,Gulkana
POINT (-145.40478596300318 63.22659198993453),2,0.59026,0.5548675000000001,0.5054775,0.46799500000000005,0.39069250000000005,0.1967075,0.213015,0.9898625000000001,0.43972742226051537,20210610,Gulkana
POINT (-145.40530425331795 63.22829374484282),2,0.6018925,0.5656475000000001,0.5138925000000001,0.47440250000000006,0.387255,0.19230750000000002,0.20946750000000003,0.98406,0.4553738317757009,20210610,Gulkana
POINT (-145.40919912433756 63.2274302219501),2,0.5964750000000001,0.56111,0.5119950000000001,0.47195500000000007,0.387915,0.19299500000000003,0.20955000000000001,0.987415,0.45248868778280543,20210610,Gulkana
POINT (-145.40976468125 63.231459475202605),2,0.5633925000000001,0.5326200000000001,0.49016000000000004,0.46233,0.399685,0.213455,0.2265175,0.9879100000000001,0.393261940123505,20210610,Gulkana
POINT (-145.40940282748323 63.233269691933806),2,0.533335,0.49582500000000007,0.45463000000000003,0.423005,0.36027750000000003,0.1874675,0.207295,0.98967,0.41607777635016496,20210610,Gulkana
POINT (-145.40477606888248 63.22994432578545),2,0.5888025,0.5579475,0.5135075,0.47514500000000004,0.39006,0.19101500000000002,0.20930250000000003,0.9845550000000001,0.45774620398922666,20210610,Gulkana
POINT (-145.41118384175053 63.22950330795722),2,0.6320600000000001,0.61567,0.5933400000000001,0.5717525,0.5081725,0.3108325,0.30560750000000003,0.9854075000000001,0.3124486754463336,20210610,Gulkana
POINT (-145.4153268598312 63.22730141406071),2,0.5780775,0.5471400000000001,0.49992250000000005,0.46486000000000005,0.38832750000000005,0.198,0.21007250000000002,0.9929700000000001,0.432601757358446,20210610,Gulkana
POINT (-145.4170098773079 63.2285033651937),2,0.5913050000000001,0.5574250000000001,0.5165875000000001,0.48130500000000004,0.400015,0.20014500000000002,0.21263,0.992365,0.441507117369451,20210610,Gulkana
